datetime,toimipiste,aikaryhman,aikaryhma,laakari,RESURSSI,ETNS,ETNS_A,kesto_min,ETNS_B,tyhja
2024-01-04 13:00,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-04 13:20,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-04 13:40,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,60,1,0
2024-01-04 14:40,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-04 15:00,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-04 15:20,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-04 15:40,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-04 16:00,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-04 16:20,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-04 16:40,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-04 17:00,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-04 17:20,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,30,1,0
2024-01-04 09:00,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-04 09:20,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,60,1,0
2024-01-04 10:20,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,0
2024-01-04 10:40,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,30,1,0
2024-01-04 11:10,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-04 11:30,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-04 11:50,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,60,1,0
2024-01-04 12:50,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,30,1,1
2024-01-04 13:20,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,0
2024-01-04 13:40,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,60,1,0
2024-01-04 14:40,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-04 15:00,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,0
2024-01-04 15:20,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-04 15:40,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-04 16:00,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-04 16:20,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-04 16:40,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,0
2024-01-04 11:00,Lääkäriasema Virta,Remote consultation,RC,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-04 11:20,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,0
2024-01-04 11:40,Lääkäriasema Virta,Remote consultation,RC,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,0
2024-01-04 12:00,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,0
2024-01-04 12:20,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,30,1,0
2024-01-04 12:50,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-04 13:10,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-04 13:30,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,60,1,0
2024-01-04 14:30,Lääkäriasema Virta,Remote consultation,RC,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-04 14:50,Lääkäriasema Virta,Remote consultation,RC,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-04 15:10,Lääkäriasema Virta,Remote consultation,RC,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,0
2024-01-04 15:30,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-04 15:50,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-04 16:10,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-04 16:30,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-04 16:50,Lääkäriasema Virta,Remote consultation,RC,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-04 17:10,Lääkäriasema Virta,Remote consultation,RC,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,0
2024-01-04 17:30,Lääkäriasema Virta,Remote consultation,RC,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-04 17:50,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,0
2024-01-04 18:10,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,0
2024-01-04 18:30,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Sports Medicine,1,20,1,0
2024-01-05 08:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,30,1,1
2024-01-05 08:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,30,1,0
2024-01-05 09:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,30,1,1
2024-01-05 09:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,60,1,1
2024-01-05 10:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-01-05 10:50,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,30,1,1
2024-01-05 11:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-01-05 11:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,30,1,0
2024-01-05 12:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,30,1,0
2024-01-05 12:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-01-05 13:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-05 13:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-05 13:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-05 14:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-05 14:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-05 14:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,30,1,1
2024-01-05 15:10,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,30,1,1
2024-01-05 15:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-01-05 10:00,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-05 10:20,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,60,1,0
2024-01-05 11:20,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-05 11:40,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,30,1,0
2024-01-05 12:10,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-05 12:30,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,30,1,0
2024-01-05 13:00,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,30,1,1
2024-01-05 13:30,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,60,1,1
2024-01-05 14:30,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-05 14:50,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-05 15:10,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-05 15:30,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-05 15:50,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-05 16:10,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-05 16:30,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-05 16:50,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-05 17:10,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-05 17:30,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-05 12:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-05 12:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,30,1,1
2024-01-05 12:50,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-05 13:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-05 13:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,30,1,1
2024-01-05 14:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-05 14:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-05 14:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,30,1,1
2024-01-05 15:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-05 15:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-05 15:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-05 16:10,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,30,1,1
2024-01-05 16:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-05 17:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-05 17:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-05 17:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-05 18:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-05 18:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,60,1,1
2024-01-05 09:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-05 09:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,0
2024-01-05 09:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-05 10:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-05 10:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-05 10:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,0
2024-01-05 11:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-05 11:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,60,1,1
2024-01-05 12:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,30,1,1
2024-01-05 12:50,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-05 13:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,0
2024-01-05 13:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,30,1,0
2024-01-05 14:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-05 14:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,0
2024-01-05 14:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-05 15:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,30,1,0
2024-01-05 15:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,0
2024-01-05 15:50,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-01-05 16:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,30,1,1
2024-01-06 10:00,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-06 10:20,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-06 10:40,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-06 11:00,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,60,1,1
2024-01-06 12:00,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-06 12:20,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-06 12:40,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-06 13:00,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,30,1,0
2024-01-06 13:30,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,30,1,0
2024-01-06 14:00,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,30,1,0
2024-01-06 14:30,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-06 14:50,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-06 15:10,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-06 15:30,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,30,1,1
2024-01-06 16:00,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-06 16:20,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-06 16:40,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-06 17:00,Lääkäriasema Koski,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-06 17:20,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-01-06 17:40,Lääkäriasema Koski,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-01-06 08:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-06 08:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-06 08:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,20,1,0
2024-01-06 09:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,60,1,1
2024-01-06 10:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,30,1,0
2024-01-06 10:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,0
2024-01-06 10:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-06 11:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,0
2024-01-06 11:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-06 11:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-06 12:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-06 12:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,20,1,0
2024-01-06 12:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-06 13:10,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-06 13:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,60,1,1
2024-01-06 14:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-06 14:50,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,0
2024-01-06 15:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-06 15:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-06 09:00,Lääkäriasema Koski,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-06 09:20,Lääkäriasema Koski,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-06 09:40,Lääkäriasema Koski,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-06 10:00,Lääkäriasema Koski,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-06 10:20,Lääkäriasema Koski,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,30,1,0
2024-01-06 10:50,Lääkäriasema Koski,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,30,1,1
2024-01-06 11:20,Lääkäriasema Koski,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-06 11:40,Lääkäriasema Koski,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-06 12:00,Lääkäriasema Koski,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,30,1,1
2024-01-06 12:30,Lääkäriasema Koski,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,30,1,0
2024-01-06 13:00,Lääkäriasema Koski,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-06 13:20,Lääkäriasema Koski,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-06 13:40,Lääkäriasema Koski,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,60,1,1
2024-01-06 14:40,Lääkäriasema Koski,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,30,1,1
2024-01-06 15:10,Lääkäriasema Koski,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-06 15:30,Lääkäriasema Koski,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-06 15:50,Lääkäriasema Koski,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-06 16:10,Lääkäriasema Koski,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-06 16:30,Lääkäriasema Koski,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-06 11:00,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-06 11:20,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Spine Surgery,1,30,1,0
2024-01-06 11:50,Lääkäriasema Koski,Remote consultation,RC,Dr. F,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-06 12:10,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-06 12:30,Lääkäriasema Koski,Remote consultation,RC,Dr. F,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-06 12:50,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-06 13:10,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Spine Surgery,1,30,1,1
